model_name,year,month,region,car_cnt,brand_id
넥쏘,2024,04,서울시,20,7
넥쏘,2024,04,세종시,1,7
넥쏘,2024,04,울산시,17,7
넥쏘,2024,04,인천시,17,7
넥쏘,2024,04,전라남도,11,7
넥쏘,2024,04,전라북도,24,7
넥쏘,2024,04,충청남도,27,7
넥쏘,2024,04,충청북도,11,7
넥쏘,2024,05,강원도,10,7
넥쏘,2024,05,경기도,54,7
넥쏘,2024,05,경상남도,13,7
넥쏘,2024,05,경상북도,14,7
넥쏘,2024,05,광주시,4,7
넥쏘,2024,05,대구시,9,7
넥쏘,2024,05,대전시,71,7
넥쏘,2024,05,부산시,9,7
넥쏘,2024,05,서울시,12,7
넥쏘,2024,05,울산시,16,7
넥쏘,2024,05,인천시,21,7
넥쏘,2024,05,전라남도,11,7
넥쏘,2024,05,전라북도,18,7
넥쏘,2024,05,충청남도,20,7
넥쏘,2024,05,충청북도,16,7
넥쏘,2024,06,강원도,10,7
넥쏘,2024,06,경기도,68,7
넥쏘,2024,06,경상남도,21,7
넥쏘,2024,06,경상북도,7,7
넥쏘,2024,06,광주시,4,7
넥쏘,2024,06,대구시,9,7
넥쏘,2024,06,대전시,30,7
넥쏘,2024,06,부산시,9,7
넥쏘,2024,06,서울시,11,7
넥쏘,2024,06,울산시,22,7
넥쏘,2024,06,인천시,20,7
넥쏘,2024,06,전라남도,26,7
넥쏘,2024,06,전라북도,30,7
넥쏘,2024,06,충청남도,24,7
넥쏘,2024,06,충청북도,16,7
렉스턴 스포츠,2023,01,강원도,78,27
렉스턴 스포츠,2023,01,경기도,295,27
렉스턴 스포츠,2023,01,경상남도,80,27
렉스턴 스포츠,2023,01,경상북도,68,27
렉스턴 스포츠,2023,01,광주시,32,27
렉스턴 스포츠,2023,01,대구시,33,27
렉스턴 스포츠,2023,01,대전시,23,27
렉스턴 스포츠,2023,01,부산시,45,27
렉스턴 스포츠,2023,01,서울시,72,27
렉스턴 스포츠,2023,01,세종시,10,27
렉스턴 스포츠,2023,01,울산시,15,27
렉스턴 스포츠,2023,01,인천시,140,27
렉스턴 스포츠,2023,01,전라남도,80,27
렉스턴 스포츠,2023,01,전라북도,63,27
렉스턴 스포츠,2023,01,제주도,14,27
렉스턴 스포츠,2023,01,충청남도,74,27
렉스턴 스포츠,2023,01,충청북도,67,27
렉스턴 스포츠,2023,02,강원도,76,27
렉스턴 스포츠,2023,02,경기도,276,27
렉스턴 스포츠,2023,02,경상남도,72,27
렉스턴 스포츠,2023,02,경상북도,81,27
렉스턴 스포츠,2023,02,광주시,16,27
렉스턴 스포츠,2023,02,대구시,40,27
렉스턴 스포츠,2023,02,대전시,22,27
렉스턴 스포츠,2023,02,부산시,35,27
렉스턴 스포츠,2023,02,서울시,79,27
렉스턴 스포츠,2023,02,세종시,5,27
렉스턴 스포츠,2023,02,울산시,23,27
렉스턴 스포츠,2023,02,인천시,78,27
렉스턴 스포츠,2023,02,전라남도,85,27
렉스턴 스포츠,2023,02,전라북도,83,27
렉스턴 스포츠,2023,02,제주도,32,27
렉스턴 스포츠,2023,02,충청남도,90,27
렉스턴 스포츠,2023,02,충청북도,78,27
렉스턴 스포츠,2023,03,강원도,103,27
렉스턴 스포츠,2023,03,경기도,355,27
렉스턴 스포츠,2023,03,경상남도,94,27
렉스턴 스포츠,2023,03,경상북도,86,27
렉스턴 스포츠,2023,03,광주시,47,27
렉스턴 스포츠,2023,03,대구시,51,27
렉스턴 스포츠,2023,03,대전시,44,27
렉스턴 스포츠,2023,03,부산시,43,27
렉스턴 스포츠,2023,03,서울시,89,27
렉스턴 스포츠,2023,03,세종시,9,27
렉스턴 스포츠,2023,03,울산시,29,27
렉스턴 스포츠,2023,03,인천시,90,27
렉스턴 스포츠,2023,03,전라남도,84,27
렉스턴 스포츠,2023,03,전라북도,80,27
렉스턴 스포츠,2023,03,제주도,43,27
렉스턴 스포츠,2023,03,충청남도,131,27
렉스턴 스포츠,2023,03,충청북도,94,27
렉스턴 스포츠,2023,04,강원도,157,27
렉스턴 스포츠,2023,04,경기도,1333,27
렉스턴 스포츠,2023,04,경상남도,272,27
렉스턴 스포츠,2023,04,경상북도,200,27
렉스턴 스포츠,2023,04,광주시,77,27
렉스턴 스포츠,2023,04,대구시,174,27
렉스턴 스포츠,2023,04,대전시,104,27
렉스턴 스포츠,2023,04,부산시,307,27
렉스턴 스포츠,2023,04,서울시,540,27
렉스턴 스포츠,2023,04,세종시,42,27
렉스턴 스포츠,2023,04,울산시,295,27
렉스턴 스포츠,2023,04,인천시,386,27
렉스턴 스포츠,2023,04,전라남도,230,27
렉스턴 스포츠,2023,04,전라북도,162,27
렉스턴 스포츠,2023,04,제주도,251,27
렉스턴 스포츠,2023,04,충청남도,256,27
렉스턴 스포츠,2023,04,충청북도,142,27
렉스턴 스포츠,2023,05,강원도,72,27
렉스턴 스포츠,2023,05,경기도,341,27
렉스턴 스포츠,2023,05,경상남도,92,27
렉스턴 스포츠,2023,05,경상북도,83,27
렉스턴 스포츠,2023,05,광주시,34,27
렉스턴 스포츠,2023,05,대구시,45,27
렉스턴 스포츠,2023,05,대전시,29,27
렉스턴 스포츠,2023,05,부산시,55,27
렉스턴 스포츠,2023,05,서울시,82,27
렉스턴 스포츠,2023,05,세종시,6,27
렉스턴 스포츠,2023,05,울산시,13,27
렉스턴 스포츠,2023,05,인천시,65,27
렉스턴 스포츠,2023,05,전라남도,90,27
렉스턴 스포츠,2023,05,전라북도,76,27
렉스턴 스포츠,2023,05,제주도,28,27
렉스턴 스포츠,2023,05,충청남도,108,27
렉스턴 스포츠,2023,05,충청북도,81,27
렉스턴 스포츠,2023,06,강원도,94,27
렉스턴 스포츠,2023,06,경기도,372,27
렉스턴 스포츠,2023,06,경상남도,99,27
렉스턴 스포츠,2023,06,경상북도,121,27
렉스턴 스포츠,2023,06,광주시,36,27
렉스턴 스포츠,2023,06,대구시,46,27
렉스턴 스포츠,2023,06,대전시,48,27
렉스턴 스포츠,2023,06,부산시,62,27
렉스턴 스포츠,2023,06,서울시,104,27
렉스턴 스포츠,2023,06,세종시,7,27
렉스턴 스포츠,2023,06,울산시,21,27
렉스턴 스포츠,2023,06,인천시,123,27
렉스턴 스포츠,2023,06,전라남도,102,27
렉스턴 스포츠,2023,06,전라북도,88,27
렉스턴 스포츠,2023,06,제주도,24,27
렉스턴 스포츠,2023,06,충청남도,117,27
렉스턴 스포츠,2023,06,충청북도,76,27
렉스턴 스포츠,2023,07,강원도,94,27
렉스턴 스포츠,2023,07,경기도,378,27
렉스턴 스포츠,2023,07,경상남도,111,27
렉스턴 스포츠,2023,07,경상북도,80,27
렉스턴 스포츠,2023,07,광주시,31,27
렉스턴 스포츠,2023,07,대구시,51,27
렉스턴 스포츠,2023,07,대전시,40,27
렉스턴 스포츠,2023,07,부산시,54,27
렉스턴 스포츠,2023,07,서울시,94,27
렉스턴 스포츠,2023,07,세종시,8,27
렉스턴 스포츠,2023,07,울산시,22,27
렉스턴 스포츠,2023,07,인천시,73,27
렉스턴 스포츠,2023,07,전라남도,76,27
렉스턴 스포츠,2023,07,전라북도,83,27
렉스턴 스포츠,2023,07,제주도,18,27
렉스턴 스포츠,2023,07,충청남도,108,27
렉스턴 스포츠,2023,07,충청북도,82,27
렉스턴 스포츠,2023,08,강원도,83,27
렉스턴 스포츠,2023,08,경기도,309,27
렉스턴 스포츠,2023,08,경상남도,90,27
렉스턴 스포츠,2023,08,경상북도,77,27
렉스턴 스포츠,2023,08,광주시,28,27
렉스턴 스포츠,2023,08,대구시,40,27
렉스턴 스포츠,2023,08,대전시,27,27
렉스턴 스포츠,2023,08,부산시,73,27
렉스턴 스포츠,2023,08,서울시,73,27
렉스턴 스포츠,2023,08,세종시,7,27
렉스턴 스포츠,2023,08,울산시,22,27
렉스턴 스포츠,2023,08,인천시,97,27
렉스턴 스포츠,2023,08,전라남도,67,27
렉스턴 스포츠,2023,08,전라북도,49,27
렉스턴 스포츠,2023,08,제주도,26,27
렉스턴 스포츠,2023,08,충청남도,83,27
렉스턴 스포츠,2023,08,충청북도,80,27
렉스턴 스포츠,2023,09,강원도,96,27
렉스턴 스포츠,2023,09,경기도,335,27
렉스턴 스포츠,2023,09,경상남도,83,27
렉스턴 스포츠,2023,09,경상북도,96,27
렉스턴 스포츠,2023,09,광주시,31,27
렉스턴 스포츠,2023,09,대구시,59,27
렉스턴 스포츠,2023,09,대전시,34,27
렉스턴 스포츠,2023,09,부산시,56,27
렉스턴 스포츠,2023,09,서울시,96,27
렉스턴 스포츠,2023,09,세종시,10,27
렉스턴 스포츠,2023,09,울산시,14,27
렉스턴 스포츠,2023,09,인천시,85,27
렉스턴 스포츠,2023,09,전라남도,91,27
렉스턴 스포츠,2023,09,전라북도,65,27
렉스턴 스포츠,2023,09,제주도,32,27
렉스턴 스포츠,2023,09,충청남도,112,27
렉스턴 스포츠,2023,09,충청북도,67,27
렉스턴 스포츠,2023,10,강원도,69,27
렉스턴 스포츠,2023,10,경기도,234,27
렉스턴 스포츠,2023,10,경상남도,89,27
렉스턴 스포츠,2023,10,경상북도,62,27
렉스턴 스포츠,2023,10,광주시,16,27
렉스턴 스포츠,2023,10,대구시,29,27
렉스턴 스포츠,2023,10,대전시,34,27
렉스턴 스포츠,2023,10,부산시,40,27
렉스턴 스포츠,2023,10,서울시,63,27
렉스턴 스포츠,2023,10,세종시,9,27
렉스턴 스포츠,2023,10,울산시,22,27
렉스턴 스포츠,2023,10,인천시,78,27
렉스턴 스포츠,2023,10,전라남도,63,27
렉스턴 스포츠,2023,10,전라북도,58,27
렉스턴 스포츠,2023,10,제주도,11,27
렉스턴 스포츠,2023,10,충청남도,82,27
렉스턴 스포츠,2023,10,충청북도,77,27
렉스턴 스포츠,2023,11,강원도,78,27
렉스턴 스포츠,2023,11,경기도,266,27
렉스턴 스포츠,2023,11,경상남도,66,27
렉스턴 스포츠,2023,11,경상북도,68,27
렉스턴 스포츠,2023,11,광주시,20,27
렉스턴 스포츠,2023,11,대구시,29,27
렉스턴 스포츠,2023,11,대전시,25,27
렉스턴 스포츠,2023,11,부산시,38,27
렉스턴 스포츠,2023,11,서울시,45,27
렉스턴 스포츠,2023,11,세종시,7,27
렉스턴 스포츠,2023,11,울산시,21,27
렉스턴 스포츠,2023,11,인천시,68,27
렉스턴 스포츠,2023,11,전라남도,74,27
렉스턴 스포츠,2023,11,전라북도,61,27
렉스턴 스포츠,2023,11,제주도,22,27
렉스턴 스포츠,2023,11,충청남도,92,27
렉스턴 스포츠,2023,11,충청북도,61,27
렉스턴 스포츠,2023,12,강원도,26,27
렉스턴 스포츠,2023,12,경기도,157,27
렉스턴 스포츠,2023,12,경상남도,54,27
렉스턴 스포츠,2023,12,경상북도,35,27
렉스턴 스포츠,2023,12,광주시,18,27
렉스턴 스포츠,2023,12,대구시,22,27
렉스턴 스포츠,2023,12,대전시,20,27
렉스턴 스포츠,2023,12,부산시,21,27
렉스턴 스포츠,2023,12,서울시,29,27
렉스턴 스포츠,2023,12,세종시,6,27
렉스턴 스포츠,2023,12,울산시,12,27
렉스턴 스포츠,2023,12,인천시,50,27
렉스턴 스포츠,2023,12,전라남도,42,27
렉스턴 스포츠,2023,12,전라북도,26,27
렉스턴 스포츠,2023,12,제주도,12,27
렉스턴 스포츠,2023,12,충청남도,58,27
렉스턴 스포츠,2023,12,충청북도,44,27
렉스턴 스포츠,2024,01,강원도,84,27
렉스턴 스포츠,2024,01,경기도,331,27
렉스턴 스포츠,2024,01,경상남도,94,27
렉스턴 스포츠,2024,01,경상북도,96,27
렉스턴 스포츠,2024,01,광주시,31,27
렉스턴 스포츠,2024,01,대구시,55,27
렉스턴 스포츠,2024,01,대전시,44,27
렉스턴 스포츠,2024,01,부산시,62,27
렉스턴 스포츠,2024,01,서울시,97,27
렉스턴 스포츠,2024,01,세종시,10,27
렉스턴 스포츠,2024,01,울산시,20,27
렉스턴 스포츠,2024,01,인천시,169,27
렉스턴 스포츠,2024,01,전라남도,78,27
렉스턴 스포츠,2024,01,전라북도,80,27
렉스턴 스포츠,2024,01,제주도,33,27
렉스턴 스포츠,2024,01,충청남도,93,27
렉스턴 스포츠,2024,01,충청북도,84,27
렉스턴 스포츠,2024,02,강원도,77,27
렉스턴 스포츠,2024,02,경기도,252,27
렉스턴 스포츠,2024,02,경상남도,77,27
렉스턴 스포츠,2024,02,경상북도,74,27
렉스턴 스포츠,2024,02,광주시,24,27
렉스턴 스포츠,2024,02,대구시,34,27
렉스턴 스포츠,2024,02,대전시,24,27
렉스턴 스포츠,2024,02,부산시,36,27
렉스턴 스포츠,2024,02,서울시,67,27
렉스턴 스포츠,2024,02,세종시,6,27
렉스턴 스포츠,2024,02,울산시,24,27
렉스턴 스포츠,2024,02,인천시,127,27
렉스턴 스포츠,2024,02,전라남도,71,27
렉스턴 스포츠,2024,02,전라북도,47,27
렉스턴 스포츠,2024,02,제주도,35,27
렉스턴 스포츠,2024,02,충청남도,83,27
렉스턴 스포츠,2024,02,충청북도,64,27
렉스턴 스포츠,2024,03,강원도,64,27
렉스턴 스포츠,2024,03,경기도,225,27
렉스턴 스포츠,2024,03,경상남도,73,27
렉스턴 스포츠,2024,03,경상북도,61,27
렉스턴 스포츠,2024,03,광주시,17,27
렉스턴 스포츠,2024,03,대구시,24,27
렉스턴 스포츠,2024,03,대전시,26,27
렉스턴 스포츠,2024,03,부산시,39,27
렉스턴 스포츠,2024,03,서울시,77,27
렉스턴 스포츠,2024,03,세종시,4,27
렉스턴 스포츠,2024,03,울산시,26,27
렉스턴 스포츠,2024,03,인천시,70,27
렉스턴 스포츠,2024,03,전라남도,59,27
렉스턴 스포츠,2024,03,전라북도,57,27
렉스턴 스포츠,2024,03,제주도,22,27
렉스턴 스포츠,2024,03,충청남도,82,27
렉스턴 스포츠,2024,03,충청북도,47,27
렉스턴 스포츠,2024,04,강원도,81,27
렉스턴 스포츠,2024,04,경기도,231,27
렉스턴 스포츠,2024,04,경상남도,92,27
렉스턴 스포츠,2024,04,경상북도,70,27
렉스턴 스포츠,2024,04,광주시,26,27
렉스턴 스포츠,2024,04,대구시,35,27
렉스턴 스포츠,2024,04,대전시,31,27
렉스턴 스포츠,2024,04,부산시,43,27
렉스턴 스포츠,2024,04,서울시,55,27
렉스턴 스포츠,2024,04,세종시,6,27
렉스턴 스포츠,2024,04,울산시,23,27
렉스턴 스포츠,2024,04,인천시,62,27
렉스턴 스포츠,2024,04,전라남도,61,27
렉스턴 스포츠,2024,04,전라북도,46,27
렉스턴 스포츠,2024,04,제주도,23,27
렉스턴 스포츠,2024,04,충청남도,73,27
렉스턴 스포츠,2024,04,충청북도,49,27
렉스턴 스포츠,2024,05,강원도,67,27
렉스턴 스포츠,2024,05,경기도,234,27
렉스턴 스포츠,2024,05,경상남도,69,27
렉스턴 스포츠,2024,05,경상북도,71,27
렉스턴 스포츠,2024,05,광주시,15,27
렉스턴 스포츠,2024,05,대구시,39,27
렉스턴 스포츠,2024,05,대전시,25,27
렉스턴 스포츠,2024,05,부산시,30,27
렉스턴 스포츠,2024,05,서울시,61,27
렉스턴 스포츠,2024,05,세종시,3,27
렉스턴 스포츠,2024,05,울산시,13,27
렉스턴 스포츠,2024,05,인천시,59,27
렉스턴 스포츠,2024,05,전라남도,50,27
렉스턴 스포츠,2024,05,전라북도,34,27
렉스턴 스포츠,2024,05,제주도,21,27
렉스턴 스포츠,2024,05,충청남도,68,27
렉스턴 스포츠,2024,05,충청북도,50,27
렉스턴 스포츠,2024,06,강원도,82,27
렉스턴 스포츠,2024,06,경기도,273,27
렉스턴 스포츠,2024,06,경상남도,68,27
렉스턴 스포츠,2024,06,경상북도,83,27
렉스턴 스포츠,2024,06,광주시,21,27
렉스턴 스포츠,2024,06,대구시,37,27
렉스턴 스포츠,2024,06,대전시,29,27
렉스턴 스포츠,2024,06,부산시,40,27
렉스턴 스포츠,2024,06,서울시,70,27
렉스턴 스포츠,2024,06,세종시,4,27
렉스턴 스포츠,2024,06,울산시,20,27
렉스턴 스포츠,2024,06,인천시,64,27
렉스턴 스포츠,2024,06,전라남도,79,27
렉스턴 스포츠,2024,06,전라북도,53,27
렉스턴 스포츠,2024,06,제주도,22,27
렉스턴 스포츠,2024,06,충청남도,78,27
렉스턴 스포츠,2024,06,충청북도,58,27
쏘나타,2023,01,강원도,101,7
쏘나타,2023,01,경기도,530,7
쏘나타,2023,01,경상남도,185,7
쏘나타,2023,01,경상북도,177,7
쏘나타,2023,01,광주시,80,7
쏘나타,2023,01,대구시,160,7
쏘나타,2023,01,대전시,97,7
쏘나타,2023,01,부산시,199,7
쏘나타,2023,01,서울시,481,7
쏘나타,2023,01,세종시,22,7
쏘나타,2023,01,울산시,90,7
쏘나타,2023,01,인천시,235,7
쏘나타,2023,01,전라남도,304,7
쏘나타,2023,01,전라북도,70,7
쏘나타,2023,01,제주도,168,7
쏘나타,2023,01,충청남도,120,7
쏘나타,2023,01,충청북도,107,7
쏘나타,2023,02,강원도,63,7
쏘나타,2023,02,경기도,363,7
쏘나타,2023,02,경상남도,144,7
쏘나타,2023,02,경상북도,89,7
쏘나타,2023,02,광주시,49,7
쏘나타,2023,02,대구시,72,7
쏘나타,2023,02,대전시,52,7
쏘나타,2023,02,부산시,174,7
쏘나타,2023,02,서울시,401,7
쏘나타,2023,02,세종시,6,7
쏘나타,2023,02,울산시,36,7
쏘나타,2023,02,인천시,199,7
쏘나타,2023,02,전라남도,232,7
쏘나타,2023,02,전라북도,58,7
쏘나타,2023,02,제주도,205,7
쏘나타,2023,02,충청남도,76,7
쏘나타,2023,02,충청북도,55,7
쏘나타,2023,03,강원도,75,7
쏘나타,2023,03,경기도,393,7
쏘나타,2023,03,경상남도,139,7
쏘나타,2023,03,경상북도,73,7
쏘나타,2023,03,광주시,62,7
쏘나타,2023,03,대구시,142,7
쏘나타,2023,03,대전시,56,7
쏘나타,2023,03,부산시,226,7
쏘나타,2023,03,서울시,509,7
쏘나타,2023,03,세종시,10,7
쏘나타,2023,03,울산시,43,7
쏘나타,2023,03,인천시,201,7
쏘나타,2023,03,전라남도,193,7
쏘나타,2023,03,전라북도,55,7
쏘나타,2023,03,제주도,92,7
쏘나타,2023,03,충청남도,74,7
쏘나타,2023,03,충청북도,61,7
쏘나타,2023,04,강원도,49,7
쏘나타,2023,04,경기도,329,7
쏘나타,2023,04,경상남도,102,7
쏘나타,2023,04,경상북도,91,7
쏘나타,2023,04,광주시,56,7
쏘나타,2023,04,대구시,99,7
쏘나타,2023,04,대전시,37,7
쏘나타,2023,04,부산시,134,7
쏘나타,2023,04,서울시,424,7
쏘나타,2023,04,세종시,10,7
쏘나타,2023,04,울산시,40,7
쏘나타,2023,04,인천시,206,7
쏘나타,2023,04,전라남도,153,7
쏘나타,2023,04,전라북도,51,7
쏘나타,2023,04,제주도,88,7
쏘나타,2023,04,충청남도,56,7
쏘나타,2023,04,충청북도,65,7
쏘나타,2023,05,강원도,47,7
쏘나타,2023,05,경기도,307,7
쏘나타,2023,05,경상남도,132,7
쏘나타,2023,05,경상북도,62,7
쏘나타,2023,05,광주시,44,7
쏘나타,2023,05,대구시,93,7
쏘나타,2023,05,대전시,72,7
쏘나타,2023,05,부산시,167,7
쏘나타,2023,05,서울시,489,7
쏘나타,2023,05,세종시,11,7
쏘나타,2023,05,울산시,46,7
쏘나타,2023,05,인천시,198,7
쏘나타,2023,05,전라남도,335,7
쏘나타,2023,05,전라북도,83,7
쏘나타,2023,05,제주도,83,7
쏘나타,2023,05,충청남도,56,7
쏘나타,2023,05,충청북도,58,7
쏘나타,2023,06,강원도,128,7
쏘나타,2023,06,경기도,755,7
쏘나타,2023,06,경상남도,353,7
쏘나타,2023,06,경상북도,134,7
쏘나타,2023,06,광주시,103,7
쏘나타,2023,06,대구시,167,7
쏘나타,2023,06,대전시,109,7
쏘나타,2023,06,부산시,310,7
쏘나타,2023,06,서울시,708,7
쏘나타,2023,06,세종시,19,7
쏘나타,2023,06,울산시,106,7
쏘나타,2023,06,인천시,413,7
쏘나타,2023,06,전라남도,180,7
쏘나타,2023,06,전라북도,136,7
쏘나타,2023,06,제주도,316,7
쏘나타,2023,06,충청남도,165,7
쏘나타,2023,06,충청북도,141,7
쏘나타,2023,07,강원도,108,7
쏘나타,2023,07,경기도,572,7
쏘나타,2023,07,경상남도,204,7
쏘나타,2023,07,경상북도,115,7
쏘나타,2023,07,광주시,70,7
쏘나타,2023,07,대구시,103,7
쏘나타,2023,07,대전시,108,7
쏘나타,2023,07,부산시,199,7
쏘나타,2023,07,서울시,437,7
쏘나타,2023,07,세종시,6,7
쏘나타,2023,07,울산시,73,7
쏘나타,2023,07,인천시,249,7
쏘나타,2023,07,전라남도,232,7
쏘나타,2023,07,전라북도,78,7
쏘나타,2023,07,제주도,264,7
쏘나타,2023,07,충청남도,99,7
쏘나타,2023,07,충청북도,102,7
쏘나타,2023,08,강원도,85,7
쏘나타,2023,08,경기도,521,7
쏘나타,2023,08,경상남도,203,7
쏘나타,2023,08,경상북도,134,7
쏘나타,2023,08,광주시,94,7
쏘나타,2023,08,대구시,131,7
쏘나타,2023,08,대전시,115,7
쏘나타,2023,08,부산시,139,7
쏘나타,2023,08,서울시,379,7
쏘나타,2023,08,세종시,17,7
쏘나타,2023,08,울산시,59,7
쏘나타,2023,08,인천시,307,7
쏘나타,2023,08,전라남도,207,7
쏘나타,2023,08,전라북도,77,7
쏘나타,2023,08,제주도,99,7
쏘나타,2023,08,충청남도,107,7
쏘나타,2023,08,충청북도,79,7
쏘나타,2023,09,강원도,87,7
쏘나타,2023,09,경기도,610,7
쏘나타,2023,09,경상남도,227,7
쏘나타,2023,09,경상북도,122,7
쏘나타,2023,09,광주시,75,7
쏘나타,2023,09,대구시,102,7
쏘나타,2023,09,대전시,106,7
쏘나타,2023,09,부산시,160,7
쏘나타,2023,09,서울시,362,7
쏘나타,2023,09,세종시,21,7
쏘나타,2023,09,울산시,82,7
쏘나타,2023,09,인천시,415,7
쏘나타,2023,09,전라남도,357,7
쏘나타,2023,09,전라북도,76,7
쏘나타,2023,09,제주도,100,7
쏘나타,2023,09,충청남도,131,7
쏘나타,2023,09,충청북도,105,7
쏘나타,2023,10,강원도,102,7
쏘나타,2023,10,경기도,911,7
쏘나타,2023,10,경상남도,282,7
쏘나타,2023,10,경상북도,169,7
쏘나타,2023,10,광주시,111,7
쏘나타,2023,10,대구시,177,7
쏘나타,2023,10,대전시,133,7
쏘나타,2023,10,부산시,289,7
쏘나타,2023,10,서울시,552,7
쏘나타,2023,10,세종시,17,7
쏘나타,2023,10,울산시,105,7
쏘나타,2023,10,인천시,283,7
쏘나타,2023,10,전라남도,284,7
쏘나타,2023,10,전라북도,135,7
쏘나타,2023,10,제주도,161,7
쏘나타,2023,10,충청남도,156,7
쏘나타,2023,10,충청북도,164,7
쏘나타,2023,11,강원도,152,7
쏘나타,2023,11,경기도,1072,7
쏘나타,2023,11,경상남도,284,7
쏘나타,2023,11,경상북도,214,7
쏘나타,2023,11,광주시,104,7
쏘나타,2023,11,대구시,232,7
쏘나타,2023,11,대전시,201,7
쏘나타,2023,11,부산시,273,7
쏘나타,2023,11,서울시,565,7
쏘나타,2023,11,세종시,40,7
쏘나타,2023,11,울산시,128,7
쏘나타,2023,11,인천시,463,7
쏘나타,2023,11,전라남도,433,7
쏘나타,2023,11,전라북도,175,7
쏘나타,2023,11,제주도,285,7
쏘나타,2023,11,충청남도,199,7
쏘나타,2023,11,충청북도,193,7
쏘나타,2023,12,강원도,115,7
쏘나타,2023,12,경기도,584,7
쏘나타,2023,12,경상남도,234,7
쏘나타,2023,12,경상북도,194,7
쏘나타,2023,12,광주시,69,7
쏘나타,2023,12,대구시,130,7
쏘나타,2023,12,대전시,112,7
쏘나타,2023,12,부산시,193,7
쏘나타,2023,12,서울시,404,7
쏘나타,2023,12,세종시,15,7
쏘나타,2023,12,울산시,92,7
쏘나타,2023,12,인천시,397,7
쏘나타,2023,12,전라남도,574,7
쏘나타,2023,12,전라북도,135,7
쏘나타,2023,12,제주도,148,7
쏘나타,2023,12,충청남도,142,7
쏘나타,2023,12,충청북도,100,7
쏘나타,2024,01,강원도,78,7
쏘나타,2024,01,경기도,543,7
쏘나타,2024,01,경상남도,168,7
쏘나타,2024,01,경상북도,115,7
쏘나타,2024,01,광주시,63,7
쏘나타,2024,01,대구시,126,7
쏘나타,2024,01,대전시,120,7
쏘나타,2024,01,부산시,201,7
쏘나타,2024,01,서울시,634,7
쏘나타,2024,01,세종시,13,7
쏘나타,2024,01,울산시,53,7
쏘나타,2024,01,인천시,314,7
쏘나타,2024,01,전라남도,240,7
쏘나타,2024,01,전라북도,69,7
쏘나타,2024,01,제주도,224,7
쏘나타,2024,01,충청남도,139,7
쏘나타,2024,01,충청북도,83,7
쏘나타,2024,02,강원도,36,7
쏘나타,2024,02,경기도,238,7
쏘나타,2024,02,경상남도,83,7
쏘나타,2024,02,경상북도,71,7
쏘나타,2024,02,광주시,37,7
쏘나타,2024,02,대구시,51,7
쏘나타,2024,02,대전시,31,7
쏘나타,2024,02,부산시,79,7
쏘나타,2024,02,서울시,147,7
쏘나타,2024,02,세종시,8,7
쏘나타,2024,02,울산시,21,7
쏘나타,2024,02,인천시,149,7
쏘나타,2024,02,전라남도,88,7
쏘나타,2024,02,전라북도,38,7
쏘나타,2024,02,제주도,33,7
쏘나타,2024,02,충청남도,53,7
쏘나타,2024,02,충청북도,39,7
쏘나타,2024,03,강원도,116,7
쏘나타,2024,03,경기도,779,7
쏘나타,2024,03,경상남도,272,7
쏘나타,2024,03,경상북도,148,7
쏘나타,2024,03,광주시,98,7
쏘나타,2024,03,대구시,123,7
쏘나타,2024,03,대전시,106,7
쏘나타,2024,03,부산시,208,7
쏘나타,2024,03,서울시,388,7
쏘나타,2024,03,세종시,22,7
쏘나타,2024,03,울산시,97,7
쏘나타,2024,03,인천시,338,7
쏘나타,2024,03,전라남도,294,7
쏘나타,2024,03,전라북도,128,7
쏘나타,2024,03,제주도,200,7
쏘나타,2024,03,충청남도,166,7
쏘나타,2024,03,충청북도,113,7
쏘나타,2024,04,강원도,128,7
쏘나타,2024,04,경기도,934,7
쏘나타,2024,04,경상남도,317,7
쏘나타,2024,04,경상북도,189,7
쏘나타,2024,04,광주시,129,7
쏘나타,2024,04,대구시,172,7
쏘나타,2024,04,대전시,120,7
쏘나타,2024,04,부산시,375,7
쏘나타,2024,04,서울시,562,7
쏘나타,2024,04,세종시,33,7
쏘나타,2024,04,울산시,86,7
쏘나타,2024,04,인천시,357,7
쏘나타,2024,04,전라남도,306,7
쏘나타,2024,04,전라북도,131,7
쏘나타,2024,04,제주도,341,7
쏘나타,2024,04,충청남도,190,7
쏘나타,2024,04,충청북도,145,7
쏘나타,2024,05,강원도,199,7
쏘나타,2024,05,경기도,1158,7
쏘나타,2024,05,경상남도,461,7
쏘나타,2024,05,경상북도,263,7
쏘나타,2024,05,광주시,169,7
쏘나타,2024,05,대구시,262,7
쏘나타,2024,05,대전시,183,7
쏘나타,2024,05,부산시,574,7
쏘나타,2024,05,서울시,1026,7
쏘나타,2024,05,세종시,40,7
쏘나타,2024,05,울산시,151,7
쏘나타,2024,05,인천시,449,7
쏘나타,2024,05,전라남도,376,7
쏘나타,2024,05,전라북도,180,7
쏘나타,2024,05,제주도,295,7
쏘나타,2024,05,충청남도,234,7
쏘나타,2024,05,충청북도,221,7
쏘나타,2024,06,강원도,171,7
쏘나타,2024,06,경기도,950,7
쏘나타,2024,06,경상남도,408,7
쏘나타,2024,06,경상북도,219,7
쏘나타,2024,06,광주시,137,7
쏘나타,2024,06,대구시,249,7
쏘나타,2024,06,대전시,159,7
쏘나타,2024,06,부산시,426,7
쏘나타,2024,06,서울시,973,7
쏘나타,2024,06,세종시,16,7
